# ion_class=K, nodes=619, copies_total=2048
node_id,name,ion_class,copies,unique_ids
805,149100_K_Tst-ID-1,K,75,149100_K_Tst-ID-1;180373_K_Tst-ID-1;180373_K_Tst-ID-2;156780_K_Tst-ID-1;225311_K_Tst-ID-1;230326_K_Tst-ID-1;231427_K_Tst-ID-1;224923_K_Tst-ID-1;229276_K_Tst-ID-1;241165_K_Tst-ID-24;241165_K_Tst-ID-1;241165_K_Tst-ID-7;241165_K_Tst-ID-12;241165_K_Tst-ID-13;241165_K_Tst-ID-8;241165_K_Tst-ID-16;241165_K_Tst-ID-22;241165_K_Tst-ID-2;241165_K_Tst-ID-11;241165_K_Tst-ID-19;241165_K_Tst-ID-14;241165_K_Tst-ID-6;241165_K_Tst-ID-5;241165_K_Tst-ID-18;241165_K_Tst-ID-3;241165_K_Tst-ID-9;241165_K_Tst-ID-4;241165_K_Tst-ID-21;241165_K_Tst-ID-10;241165_K_Tst-ID-15;241165_K_Tst-ID-20;241165_K_Tst-ID-23;241165_K_Tst-ID-25;241165_K_Tst-ID-17;251493_K_Tst-ID-1;264834_K_Tst-ID-1;260971_K_Tst-ID-5;260971_K_Tst-ID-3;260971_K_Tst-ID-6;260971_K_Tst-ID-2;261460_K_Tst-ID-1;260971_K_Tst-ID-1;260971_K_Tst-ID-4;239145_K_Tst-ID-1;266851_K_Tst-ID-1;267067_K_Tst-ID-2;267067_K_Tst-ID-1;266984_K_Tst-ID-1;267691_K_Tst-ID-11;267691_K_Tst-ID-3;267691_K_Tst-ID-17;267691_K_Tst-ID-8;267691_K_Tst-ID-9;267691_K_Tst-ID-21;267691_K_Tst-ID-20;267691_K_Tst-ID-13;267691_K_Tst-ID-6;267691_K_Tst-ID-2;267691_K_Tst-ID-4;267691_K_Tst-ID-16;267691_K_Tst-ID-24;267691_K_Tst-ID-22;267691_K_Tst-ID-1;267691_K_Tst-ID-14;267691_K_Tst-ID-23;267691_K_Tst-ID-7;267691_K_Tst-ID-15;267691_K_Tst-ID-18;267691_K_Tst-ID-5;267691_K_Tst-ID-12;267691_K_Tst-ID-19;267691_K_Tst-ID-10;267691_K_Tst-ID-25;267511_K_Tst-ID-1;249705_K_Tst-ID-1
807,117207_IL-ID-1,K,4,117207_IL-ID-1;266851_IL-ID-2;266851_IL-ID-1;249705_IL-ID-1
808,156780_Im-ID-1,K,75,156780_Im-ID-1;180373_Im-ID-1;180373_Im-ID-2;225311_Im-ID-1;231427_Im-ID-1;229276_Im-ID-1;224923_Im-ID-1;230326_Im-ID-1;241165_Im-ID-5;241165_Im-ID-15;241165_Im-ID-16;241165_Im-ID-17;241165_Im-ID-23;241165_Im-ID-7;241165_Im-ID-6;241165_Im-ID-22;241165_Im-ID-18;241165_Im-ID-4;241165_Im-ID-25;241165_Im-ID-13;241165_Im-ID-1;241165_Im-ID-3;241165_Im-ID-9;241165_Im-ID-14;241165_Im-ID-8;241165_Im-ID-19;241165_Im-ID-20;241165_Im-ID-11;241165_Im-ID-2;241165_Im-ID-10;241165_Im-ID-12;241165_Im-ID-24;241165_Im-ID-21;251493_Im-ID-1;264834_Im-ID-1;260971_Im-ID-2;260971_Im-ID-4;260971_Im-ID-5;239145_Im-ID-1;260971_Im-ID-6;260971_Im-ID-1;261460_Im-ID-1;260971_Im-ID-3;267067_Im-ID-1;266851_Im-ID-1;266984_Im-ID-1;267067_Im-ID-2;267691_Im-ID-24;267691_Im-ID-25;267691_Im-ID-14;267691_Im-ID-3;267691_Im-ID-18;267691_Im-ID-19;267384_Im-ID-1;267691_Im-ID-2;267691_Im-ID-15;267691_Im-ID-9;267691_Im-ID-20;267691_Im-ID-8;267691_Im-ID-21;267691_Im-ID-4;267691_Im-ID-11;267691_Im-ID-7;267691_Im-ID-13;267691_Im-ID-5;267691_Im-ID-17;267691_Im-ID-1;267691_Im-ID-22;267691_Im-ID-23;267691_Im-ID-6;267691_Im-ID-16;267691_Im-ID-12;267691_Im-ID-10;267511_Im-ID-1;249705_Im-ID-1
809,117207_kv-ID-1,K,4,117207_kv-ID-1;266851_kv-ID-2;266851_kv-ID-3;249705_kv-ID-1
817,149100_K_Pst-ID-1,K,75,149100_K_Pst-ID-1;156780_K_Pst-ID-1;180373_K_Pst-ID-2;180373_K_Pst-ID-1;225311_K_Pst-ID-1;229276_K_Pst-ID-1;231427_K_Pst-ID-1;224923_K_Pst-ID-1;230326_K_Pst-ID-1;241165_K_Pst-ID-23;241165_K_Pst-ID-14;241165_K_Pst-ID-20;241165_K_Pst-ID-3;241165_K_Pst-ID-19;241165_K_Pst-ID-13;241165_K_Pst-ID-21;241165_K_Pst-ID-22;241165_K_Pst-ID-8;241165_K_Pst-ID-16;241165_K_Pst-ID-12;241165_K_Pst-ID-24;241165_K_Pst-ID-2;241165_K_Pst-ID-18;241165_K_Pst-ID-4;241165_K_Pst-ID-15;241165_K_Pst-ID-25;241165_K_Pst-ID-1;241165_K_Pst-ID-5;241165_K_Pst-ID-17;241165_K_Pst-ID-6;241165_K_Pst-ID-11;241165_K_Pst-ID-9;241165_K_Pst-ID-10;241165_K_Pst-ID-7;251493_K_Pst-ID-1;264834_K_Pst-ID-1;260971_K_Pst-ID-3;260971_K_Pst-ID-5;260971_K_Pst-ID-1;239145_K_Pst-ID-1;260971_K_Pst-ID-4;260971_K_Pst-ID-2;261460_K_Pst-ID-1;260971_K_Pst-ID-6;267067_K_Pst-ID-2;267067_K_Pst-ID-1;266851_K_Pst-ID-1;267691_K_Pst-ID-8;267691_K_Pst-ID-19;267691_K_Pst-ID-13;267691_K_Pst-ID-20;267691_K_Pst-ID-3;267691_K_Pst-ID-16;267691_K_Pst-ID-7;267691_K_Pst-ID-23;267691_K_Pst-ID-12;267691_K_Pst-ID-11;267691_K_Pst-ID-2;267691_K_Pst-ID-9;267384_K_Pst-ID-1;267691_K_Pst-ID-24;267691_K_Pst-ID-5;267691_K_Pst-ID-14;267691_K_Pst-ID-21;267691_K_Pst-ID-15;267691_K_Pst-ID-4;267691_K_Pst-ID-10;267691_K_Pst-ID-6;267691_K_Pst-ID-18;267691_K_Pst-ID-17;267691_K_Pst-ID-22;267691_K_Pst-ID-25;267691_K_Pst-ID-1;249705_K_Pst-ID-1;267511_K_Pst-ID-1
861,101629_kd-ID-1,K,5,101629_kd-ID-1;137259_kd-ID-1;181967_kd-ID-1;223649_kd-ID-1;267298_kd-ID-1
898,189154_km-ID-1,K,2,189154_km-ID-1;185858_km-ID-1
905,185858_kdr-ID-1,K,2,185858_kdr-ID-1;189154_kdr-ID-1
914,185858_kap-ID-1,K,2,185858_kap-ID-1;189154_kap-ID-1
916,185858_kdmc-ID-1,K,2,185858_kdmc-ID-1;189154_kdmc-ID-1
919,3289_kslow-ID-1,K,1,3289_kslow-ID-1
920,3289_kfast-ID-1,K,1,3289_kfast-ID-1
923,120910_kadend-ID-1,K,1,120910_kadend-ID-1
926,120910_ikhhdend-ID-1,K,1,120910_ikhhdend-ID-1
927,3454_ht-ID-1,K,2,3454_ht-ID-1;139657_ht-ID-1
931,3454_lt-ID-1,K,2,3454_lt-ID-1;139657_lt-ID-1
935,102288_Ikleaksd-ID-1,K,3,102288_Ikleaksd-ID-1;182797_Ikleaksd-ID-1;223649_Ikleaksd-ID-1
936,102288_Ikdrs-ID-1,K,3,102288_Ikdrs-ID-1;182797_Ikdrs-ID-1;223031_Ikdrs-ID-1
937,102288_Ikdrf-ID-1,K,3,102288_Ikdrf-ID-1;182797_Ikdrf-ID-1;223031_Ikdrf-ID-1
938,102288_IMmintau-ID-1,K,2,102288_IMmintau-ID-1;182797_IMmintau-ID-1
943,102288_IKa-ID-1,K,7,102288_IKa-ID-1;182797_IKa-ID-1;223031_IKa-ID-3;223031_IKa-ID-2;223031_IKa-ID-4;223031_IKa-ID-1;223031_IKa-ID-5
945,102288_Ikleakaxon-ID-1,K,2,102288_Ikleakaxon-ID-1;182797_Ikleakaxon-ID-1
946,102288_Ikdrsaxon-ID-1,K,2,102288_Ikdrsaxon-ID-1;182797_Ikdrsaxon-ID-1
948,102288_Ikdrfaxon-ID-1,K,2,102288_Ikdrfaxon-ID-1;182797_Ikdrfaxon-ID-1
951,102288_IMminret-ID-1,K,2,102288_IMminret-ID-1;182797_IMminret-ID-1
968,147218_kdr-ID-1,K,1,147218_kdr-ID-1
969,147218_gksub-ID-1,K,1,147218_gksub-ID-1
979,97860_kv2_hh-ID-1,K,1,97860_kv2_hh-ID-1
985,97860_kv4hh-ID-1,K,1,97860_kv4hh-ID-1
988,97860_kv2_simplehh-ID-1,K,1,97860_kv2_simplehh-ID-1
990,97860_kv1_gp-ID-1,K,1,97860_kv1_gp-ID-1
994,123897_km-ID-1,K,4,123897_km-ID-1;206398_km-ID-1;237594_km-ID-1;241160_km-ID-1
1002,123897_kv-ID-1,K,5,123897_kv-ID-1;237594_kv-ID-1;206398_kv-ID-1;241160_kv-ID-1;263053_kv-ID-1
1033,20212_kap-ID-1,K,5,20212_kap-ID-1;123815_kap-ID-1;181967_kap-ID-1;246546_kap-ID-1;256311_kap-ID-1
1034,20212_kad-ID-1,K,5,20212_kad-ID-1;123815_kad-ID-1;181967_kad-ID-1;246546_kad-ID-1;256311_kad-ID-1
1041,229585_Kir23-ID-1,K,7,229585_Kir23-ID-1;239421_Kir23-ID-1;265584_Kir23-ID-3;265584_Kir23-ID-1;265584_Kir23-ID-2;265584_Kir23-ID-4;267189_Kir23-ID-1
1047,229585_Kv33-ID-1,K,3,229585_Kv33-ID-1;239421_Kv33-ID-1;267189_Kv33-ID-1
1053,121253_axnodenew2-ID-1,K,1,121253_axnodenew2-ID-1
1056,121253_fastK-ID-1,K,1,121253_fastK-ID-1
1059,2488_km-ID-1,K,4,2488_km-ID-1;135839_km-ID-1;260015_km-ID-1;267511_km-ID-1
1062,2488_kv-ID-1,K,9,2488_kv-ID-1;135839_kv-ID-1;195667_kv-ID-1;266802_0_kv-ID-5;266802_0_kv-ID-4;266802_0_kv-ID-2;266802_0_kv-ID-3;260015_kv-ID-1;267511_kv-ID-1
1079,6763_leak-ID-1,K,1,6763_leak-ID-1
1084,6763_delay-ID-1,K,1,6763_delay-ID-1
1086,87454_kht-ID-1,K,1,87454_kht-ID-1
1094,2798_kaprox-ID-1,K,1,2798_kaprox-ID-1
1098,82784_KdrIN-ID-1,K,1,82784_KdrIN-ID-1
1100,82784_Kdr-ID-1,K,2,82784_Kdr-ID-1;124043_Kdr-ID-1
1106,82784_Ks-ID-1,K,1,82784_Ks-ID-1
1112,168858_km-ID-1,K,1,168858_km-ID-1
1119,168858_kdr-ID-1,K,1,168858_kdr-ID-1
1126,20756_k2-ID-1,K,3,20756_k2-ID-1;168858_k2-ID-1;184497_k2-ID-1
1128,168858_ka-ID-1,K,1,168858_ka-ID-1
1147,97863_ik1-ID-1,K,2,97863_ik1-ID-1;150691_ik1-ID-1
1148,97863_ix1-ID-1,K,2,97863_ix1-ID-1;150691_ix1-ID-1
1153,150239_kdr-ID-1,K,6,150239_kdr-ID-1;184054_kdr-ID-1;187610_kdr-ID-1;222359_kdr-ID-1;237728_kdr-ID-1;258867_kdr-ID-1
1156,150239_kap-ID-1,K,8,150239_kap-ID-1;184054_kap-ID-1;187610_kap-ID-1;222359_kap-ID-1;237728_kap-ID-1;258867_kap-ID-1;266797_kap-ID-2;266797_kap-ID-1
1169,53876_kleak-ID-1,K,1,53876_kleak-ID-1
1174,53876_akfast-ID-1,K,1,53876_akfast-ID-1
1177,53876_kslow-ID-1,K,1,53876_kslow-ID-1
1178,53876_a-ID-1,K,1,53876_a-ID-1
1186,53876_bkfast-ID-1,K,1,53876_bkfast-ID-1
1190,2937_kdr-ID-1,K,1,2937_kdr-ID-1
1192,2937_borgkm-ID-1,K,1,2937_borgkm-ID-1
1209,135898_kd-ID-1,K,2,135898_kd-ID-1;143442_kd-ID-1
1210,20212_kv-ID-1,K,11,20212_kv-ID-1;22203_kv-ID-2;22203_kv-ID-1;83344_kv-ID-1;108459_kv-ID-1;135898_kv-ID-1;138321_kv-ID-1;143442_kv-ID-1;266844_kv-ID-2;266844_kv-ID-3;266844_kv-ID-1
1237,116835_GRC_KIR-ID-1,K,5,116835_GRC_KIR-ID-1;139656_GRC_KIR-ID-1;139883_GRC_KIR-ID-1;206267_GRC_KIR-ID-1;267189_GRC_KIR-ID-1
1245,112685_Golgi_KM-ID-1,K,3,112685_Golgi_KM-ID-1;127021_Golgi_KM-ID-1;139656_Golgi_KM-ID-1
1248,116835_GRC_KA-ID-1,K,5,116835_GRC_KA-ID-1;139883_GRC_KA-ID-1;139656_GRC_KA-ID-1;206267_GRC_KA-ID-1;267189_GRC_KA-ID-1
1249,116835_GRC_KV-ID-1,K,5,116835_GRC_KV-ID-1;139883_GRC_KV-ID-1;139656_GRC_KV-ID-1;206267_GRC_KV-ID-1;267189_GRC_KV-ID-1
1254,112685_Golgi_KA-ID-1,K,4,112685_Golgi_KA-ID-1;127021_Golgi_KA-ID-1;139656_Golgi_KA-ID-1;266578_Golgi_KA-ID-1
1255,112685_Golgi_KV-ID-1,K,3,112685_Golgi_KV-ID-1;127021_Golgi_KV-ID-1;139656_Golgi_KV-ID-1
1265,144450_km-ID-1,K,1,144450_km-ID-1
1273,144450_hha2-ID-1,K,1,144450_hha2-ID-1
1274,144450_hha_old-ID-1,K,1,144450_hha_old-ID-1
1278,144450_kaprox-ID-1,K,1,144450_kaprox-ID-1
1286,151126_km-ID-1,K,2,151126_km-ID-1;256388_km-ID-1
1294,151126_kdr-ID-1,K,2,151126_kdr-ID-1;256388_kdr-ID-1
1300,151126_kaprox-ID-1,K,2,151126_kaprox-ID-1;256388_kaprox-ID-1
1303,151126_kdrax-ID-1,K,2,151126_kdrax-ID-1;256388_kdrax-ID-1
1304,151126_kadist-ID-1,K,2,151126_kadist-ID-1;256388_kadist-ID-1
1317,19696_kadist-ID-1,K,1,19696_kadist-ID-1
1318,149174_ichan2-ID-1,K,1,149174_ichan2-ID-1
1322,128559_HH2-ID-1,K,4,128559_HH2-ID-1;151949_HH2-ID-1;168414_HH2-ID-1;267056_HH2-ID-1
1335,53569_HH2new-ID-1,K,3,53569_HH2new-ID-1;168414_HH2new-ID-1;267056_HH2new-ID-1
1345,2730_kM-ID-1,K,7,2730_kM-ID-1;64229_kM-ID-1;116094_kM-ID-1;116094_kM-ID-2;149739_kM-ID-1;183300_kM-ID-1;232097_kM-ID-1
1346,2733_kslowtab-ID-1,K,11,2733_kslowtab-ID-1;2487_kslowtab-ID-1;2730_kslowtab-ID-1;64229_kslowtab-ID-1;64296_kslowtab-ID-1;116094_kslowtab-ID-1;116094_kslowtab-ID-2;149739_kslowtab-ID-1;223649_kslowtab-ID-1;183300_kslowtab-ID-1;232097_kslowtab-ID-1
1350,2733_kfasttab-ID-1,K,11,2733_kfasttab-ID-1;2487_kfasttab-ID-1;2730_kfasttab-ID-1;64296_kfasttab-ID-1;64229_kfasttab-ID-1;116094_kfasttab-ID-2;116094_kfasttab-ID-1;149739_kfasttab-ID-1;183300_kfasttab-ID-1;223649_kfasttab-ID-1;232097_kfasttab-ID-1
1351,2733_kA-ID-1,K,7,2733_kA-ID-1;2487_kA-ID-1;2730_kA-ID-1;64229_kA-ID-1;64296_kA-ID-1;116094_kA-ID-2;116094_kA-ID-1
1366,153280_ch_Kdrslow-ID-1,K,1,153280_ch_Kdrslow-ID-1
1368,153280_ch_KvA-ID-1,K,2,153280_ch_KvA-ID-1;187604_ch_KvA-ID-1
1371,153280_ch_KvAdistp-ID-1,K,1,153280_ch_KvAdistp-ID-1
1374,153280_ch_Kdrfast-ID-1,K,2,153280_ch_Kdrfast-ID-1;187604_ch_Kdrfast-ID-1
1377,153280_ch_Kdrp-ID-1,K,1,153280_ch_Kdrp-ID-1
1379,153280_ch_KvAproxp-ID-1,K,1,153280_ch_KvAproxp-ID-1
1390,144376_HH2-ID-1,K,2,144376_HH2-ID-1;113997_HH2-ID-1
1392,3817_IM-ID-1,K,6,3817_IM-ID-1;113997_IKM-ID-1;144376_IKM-ID-1;123623_IM_cortex-ID-1;185858_IKM-ID-1;239878_IM-ID-1
1403,185355_Kir-ID-1,K,2,185355_Kir-ID-1;243508_Kir-ID-1
1406,185355_Ka-ID-1,K,1,185355_Ka-ID-1
1461,3808_ia-ID-1,K,3,3808_ia-ID-1;121600_ia-ID-1;121600_ia-ID-2
1473,180789_km-ID-1,K,2,180789_km-ID-1;266578_km-ID-1
1475,180789_kpkj2-ID-1,K,2,180789_kpkj2-ID-1;266578_kpkj2-ID-1
1477,180789_kv1-ID-1,K,2,180789_kv1-ID-1;266578_kv1-ID-1
1483,180789_erg-ID-1,K,2,180789_erg-ID-1;266578_erg-ID-1
1491,180789_kpkjslow-ID-1,K,2,180789_kpkjslow-ID-1;266578_kpkjslow-ID-1
1496,180789_khh-ID-1,K,2,180789_khh-ID-1;266578_khh-ID-1
1498,180789_kpkj-ID-1,K,2,180789_kpkj-ID-1;266578_kpkj-ID-1
1499,180789_kd-ID-1,K,2,180789_kd-ID-1;266578_kd-ID-1
1501,180789_ka-ID-1,K,2,180789_ka-ID-1;266578_ka-ID-1
1508,195615_kdr_BS-ID-1,K,5,195615_kdr_BS-ID-1;266851_kdr_BS-ID-2;266851_kdr_BS-ID-1;260015_kdr_BS-ID-1;267511_kdr_BS-ID-1
1525,187604_ch_KvAngf-ID-1,K,2,187604_ch_KvAngf-ID-1;260015_ch_KvAngf-ID-1
1526,195615_kdmc_BS-ID-1,K,5,195615_kdmc_BS-ID-1;266851_kdmc_BS-ID-2;266851_kdmc_BS-ID-1;260015_kdmc_BS-ID-1;267511_kdmc_BS-ID-1
1542,195615_kap_BS-ID-1,K,5,195615_kap_BS-ID-1;266851_kap_BS-ID-1;266851_kap_BS-ID-2;260015_kap_BS-ID-1;267511_kap_BS-ID-1
1551,17663_HH2-ID-1,K,13,17663_HH2-ID-1;3817_hh2-ID-1;279_hh2-ID-1;53965_HH2-ID-1;53965_HH2-ID-2;53965_HH2-ID-3;94321_hh2-ID-1;150240_hh2-ID-1;187603_hh2-ID-1;234241_hh2-ID-1;232876_hh2-ID-2;232876_hh2-ID-1;232876_hh2-ID-3
1566,3673_spike-ID-1,K,6,3673_spike-ID-1;18501_spike-ID-1;50997_spike-ID-1;124063_Ganglion_hh-ID-1;260653_spike-ID-1;267646_Ganglion_hh-ID-1
1603,121060_chan_KIR-ID-1,K,2,121060_chan_KIR-ID-1;267508_chan_KIR-ID-1
1609,121060_chan_inKIR-ID-1,K,2,121060_chan_inKIR-ID-1;267508_chan_inKIR-ID-1
1612,121060_chan_KAs-ID-1,K,2,121060_chan_KAs-ID-1;267508_chan_KAs-ID-1
1617,121060_chan_KRP-ID-1,K,2,121060_chan_KRP-ID-1;267508_chan_KRP-ID-1
1627,140249_HH_traub-ID-1,K,3,140249_HH_traub-ID-1;156039_HH_traub-ID-1;239878_HH_traub-ID-1
1634,116096_km-ID-1,K,1,116096_km-ID-1
1642,116096_kv-ID-1,K,2,116096_kv-ID-1;144482_kv-ID-1
1669,85112_kf-ID-1,K,1,85112_kf-ID-1
1670,85112_ks-ID-1,K,1,85112_ks-ID-1
1672,26997_kdr-ID-1,K,2,26997_kdr-ID-1;33975_kdr-ID-1
1692,143635_kht-ID-1,K,1,143635_kht-ID-1
1704,18197_HH-ID-1,K,2,18197_HH-ID-1;18500_HH-ID-1
1760,114394_Km-ID-1,K,3,114394_Km-ID-1;217882_Km-ID-1;266851_Km-ID-1
1761,114394_Kv1-ID-1,K,2,114394_Kv1-ID-1;266851_Kv1-ID-1
1765,114394_kv-ID-1,K,23,114394_kv-ID-1;144526_Kv-ID-1;223955_Kv-ID-6;223955_Kv-ID-13;223955_Kv-ID-3;223955_Kv-ID-12;223955_Kv-ID-11;223955_Kv-ID-5;223955_Kv-ID-1;223955_Kv-ID-2;223955_Kv-ID-7;223955_Kv-ID-18;223955_Kv-ID-14;223955_Kv-ID-15;223955_Kv-ID-4;223955_Kv-ID-19;223955_Kv-ID-10;223955_Kv-ID-17;223955_Kv-ID-9;223955_Kv-ID-16;223955_Kv-ID-20;223955_Kv-ID-8;266851_kv-ID-1
1770,187615_kslow-ID-1,K,1,187615_kslow-ID-1
1773,187615_kfast-ID-1,K,1,187615_kfast-ID-1
1776,3660_kdrneosup-ID-1,K,1,3660_kdrneosup-ID-1
1777,3660_kaneosup-ID-1,K,1,3660_kaneosup-ID-1
1807,8210_kd3h5-ID-1,K,1,8210_kd3h5-ID-1
1811,3263_kdr-ID-1,K,7,3263_kdr-ID-1;147867_kdr-ID-1;181967_kdr-ID-1;187473_kdr-ID-1;266498_kdr-ID-1;266823_kdr-ID-1;267618_kdr-ID-1
1815,187473_im-ID-1,K,2,187473_im-ID-1;266498_im-ID-1
1834,64228_Kv-ID-1,K,1,64228_Kv-ID-1
1849,9889_HH_traub-ID-1,K,2,9889_HH_traub-ID-1;12631_HH_traub-ID-1
1870,150240_IM-ID-1,K,1,150240_IM-ID-1
1880,155735_kpkj_cn-ID-1,K,1,155735_kpkj_cn-ID-1
1881,48332_kpkj2-ID-1,K,2,48332_kpkj2-ID-1;155735_kpkj2-ID-1
1883,155735_kpkj2_cn-ID-1,K,1,155735_kpkj2_cn-ID-1
1885,155735_kpkjslow_cn-ID-1,K,1,155735_kpkjslow_cn-ID-1
1891,48332_kpkjslow-ID-1,K,2,48332_kpkjslow-ID-1;155735_kpkjslow-ID-1
1892,155735_kpkj-ID-1,K,1,155735_kpkj-ID-1
1893,155735_KMnew2-ID-1,K,2,155735_KMnew2-ID-1;206364_KMnew2-ID-1
1896,155735_Kh2-ID-1,K,2,155735_Kh2-ID-1;206364_Kh2-ID-1
1897,155735_Kh1-ID-1,K,2,155735_Kh1-ID-1;206364_Kh1-ID-1
1898,155735_Kdr-ID-1,K,2,155735_Kdr-ID-1;206364_Kdr-ID-1
1926,44050_kdrca1-ID-1,K,2,44050_kdrca1-ID-1;97874_kdrca1-ID-1
1930,114359_km-ID-1,K,1,114359_km-ID-1
1934,114359_kv-ID-1,K,1,114359_kv-ID-1
1939,156120_km-ID-1,K,2,156120_km-ID-1;186977_km-ID-1
1942,156120_hh1-ID-1,K,2,156120_hh1-ID-1;186977_hh1-ID-1
1953,124394_hh3-ID-1,K,2,124394_hh3-ID-1;136176_hh3-ID-1
1957,3802_kxph-ID-1,K,1,3802_kxph-ID-1
1975,3263_borgkm-ID-1,K,4,3263_borgkm-ID-1;147867_borgkm-ID-1;181967_borgkm-ID-1;266823_borgkm-ID-1
1976,147867_kap-ID-1,K,1,147867_kap-ID-1
1977,147867_kad-ID-1,K,1,147867_kad-ID-1
1979,3491_kdrgc-ID-1,K,1,3491_kdrgc-ID-1
1993,3805_dc-ID-1,K,1,3805_dc-ID-1
2001,126814_km-ID-1,K,2,126814_km-ID-1;168874_km-ID-1
2008,126814_kaprox-ID-1,K,2,126814_kaprox-ID-1;168874_kaprox-ID-1
2009,126814_kdrca1-ID-1,K,2,126814_kdrca1-ID-1;168874_kdrca1-ID-1
2049,124063_Bip_Kv-ID-1,K,2,124063_Bip_Kv-ID-1;267646_Bip_Kv-ID-1
2050,124063_Bip_Ka-ID-1,K,2,124063_Bip_Ka-ID-1;267646_Bip_Ka-ID-1
2054,124063_Cone_Kv-ID-1,K,2,124063_Cone_Kv-ID-1;267646_Cone_Kv-ID-1
2063,53451_km-ID-1,K,1,53451_km-ID-1
2068,53451_kv-ID-1,K,1,53451_kv-ID-1
2071,226010_kDR-ID-1,K,1,226010_kDR-ID-1
2072,226010_A-ID-1,K,1,226010_A-ID-1
2076,226010_M-ID-1,K,1,226010_M-ID-1
2087,19214_hh1-ID-1,K,2,19214_hh1-ID-1;20014_hh1-ID-1
2096,135902_kdrolmkop-ID-1,K,7,135902_kdrolmkop-ID-1;139421_kdrolmkop-ID-1;135903_kdrolmkop-ID-1;182134_kdrolmkop-ID-1;186768_kdrolmkop-ID-1;230861_kdrolmkop-ID-1;258738_kdrolmkop-ID-1
2100,139421_kdrbwb-ID-1,K,5,139421_kdrbwb-ID-1;151282_kdrbwb-ID-1;186768_kdrbwb-ID-1;185858_kdrbwb-ID-1;258738_kdrbwb-ID-1
2107,135902_kaolmkop-ID-1,K,7,135902_kaolmkop-ID-1;139421_kaolmkop-ID-1;135903_kaolmkop-ID-1;186768_kaolmkop-ID-1;182134_kaolmkop-ID-1;230861_kaolmkop-ID-1;258738_kaolmkop-ID-1
2114,135902_kapyrkop-ID-1,K,7,135902_kapyrkop-ID-1;135903_kapyrkop-ID-1;139421_kapyrkop-ID-1;182134_kapyrkop-ID-1;186768_kapyrkop-ID-1;230861_kapyrkop-ID-1;258738_kapyrkop-ID-1
2117,139421_CA1ika-ID-1,K,4,139421_CA1ika-ID-1;151282_CA3ika-ID-1;186768_CA1ika-ID-1;258738_CA1ika-ID-1
2119,135902_kdrpyrkop-ID-1,K,7,135902_kdrpyrkop-ID-1;139421_kdrpyrkop-ID-1;135903_kdrpyrkop-ID-1;182134_kdrpyrkop-ID-1;186768_kdrpyrkop-ID-1;230861_kdrpyrkop-ID-1;258738_kdrpyrkop-ID-1
2120,135902_kdrpr-ID-1,K,7,135902_kdrpr-ID-1;135903_kdrpr-ID-1;139421_kdrpr-ID-1;182134_kdrpr-ID-1;186768_kdrpr-ID-1;230861_kdrpr-ID-1;258738_kdrpr-ID-1
2121,139421_CA1ikdr-ID-1,K,4,139421_CA1ikdr-ID-1;151282_CA3ikdr-ID-1;186768_CA1ikdr-ID-1;258738_CA1ikdr-ID-1
2174,64229_kdr-ID-2,K,1,64229_kdr-ID-2
2178,64229_kdrp-ID-2,K,1,64229_kdrp-ID-2
2187,149739_KDRmt-ID-1,K,3,149739_KDRmt-ID-1;183300_kdrmt-ID-1;232097_KDRmt-ID-1
2193,149739_kAmt-ID-1,K,3,149739_kAmt-ID-1;183300_kamt-ID-1;232097_kAmt-ID-1
2200,149739_KS-ID-1,K,2,149739_KS-ID-1;183300_KS-ID-1
2213,112546_km-ID-1,K,2,112546_km-ID-1;144392_km-ID-1
2237,138273_IKaSM-ID-1,K,1,138273_IKaSM-ID-1
2238,138273_IKdrSM-ID-1,K,1,138273_IKdrSM-ID-1
2276,115356_km-ID-1,K,3,115356_km-ID-1;123927_KM-ID-1;125152_KM-ID-1
2283,125152_kdr-ID-1,K,2,125152_kdr-ID-1;123927_kdr-ID-1
2285,125152_kslow-ID-1,K,1,125152_kslow-ID-1
2290,125152_kleck-ID-1,K,2,125152_kleck-ID-1;123927_kleck-ID-1
2291,115356_ka-ID-1,K,3,115356_ka-ID-1;123927_ka-ID-1;125152_ka-ID-1
2296,151443_Kdr-ID-1,K,1,151443_Kdr-ID-1
2301,151443_K_No-ID-1,K,1,151443_K_No-ID-1
2337,135902_kdrbwb-ID-1,K,4,135902_kdrbwb-ID-1;135903_kdrbwb-ID-1;182134_kdrbwb-ID-1;230861_kdrbwb-ID-1
2344,135902_CA1ika-ID-1,K,4,135902_CA1ika-ID-1;135903_CA1ika-ID-1;182134_ca1ika-ID-1;230861_ca1ika-ID-1
2345,135902_kdrca1-ID-1,K,4,135902_kdrca1-ID-1;135903_kdrca1-ID-1;182134_kdrca1-ID-1;230861_kdrca1-ID-1
2350,135902_CA1ikdr-ID-1,K,4,135902_CA1ikdr-ID-1;135903_CA1ikdr-ID-1;182134_ca1ikdr-ID-1;230861_ca1ikdr-ID-1
2353,46839_grc_kir-ID-1,K,1,46839_grc_kir-ID-1
2354,46839_Grg_kv-ID-1,K,1,46839_Grg_kv-ID-1
2357,46839_grc_ka-ID-1,K,1,46839_grc_ka-ID-1
2364,46839_grg_km-ID-1,K,1,46839_grg_km-ID-1
2371,180370_kdrRL-ID-1,K,1,180370_kdrRL-ID-1
